"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"04.03.2022","115.691","115.795","116.190","114.545","16,05M","-0,70%"
"07.03.2022","112.100","115.140","115.630","111.815","17,09M","-3,10%"
"08.03.2022","112.219","112.720","113.645","111.995","23,23M","0,11%"
"09.03.2022","114.889","113.390","115.130","112.660","17,29M","2,38%"
"10.03.2022","114.495","114.150","114.650","112.775","17,73M","-0,34%"
"11.03.2022","112.588","115.600","115.740","112.145","17,52M","-1,67%"
"14.03.2022","110.828","112.750","113.295","110.505","17,84M","-1,56%"
"15.03.2022","109.627","110.880","110.945","108.570","18,50M","-1,08%"
"16.03.2022","111.984","111.255","112.330","109.850","17,93M","2,15%"
"17.03.2022","113.821","112.010","113.990","111.595","16,11M","1,64%"
"18.03.2022","115.950","113.110","116.095","113.060","13,77M","1,87%"
"21.03.2022","116.983","115.700","117.145","115.630","15,85M","0,89%"
"22.03.2022","118.053","117.205","118.290","116.925","13,79M","0,91%"
"23.03.2022","118.062","117.750","118.935","117.605","14,24M","0,01%"
"24.03.2022","119.755","118.390","120.000","117.760","13,11M","1,43%"
"25.03.2022","119.776","119.975","120.345","119.065","13,73M","0,02%"
"28.03.2022","119.516","120.000","120.235","118.565","13,10M","-0,22%"
"29.03.2022","120.568","120.200","121.385","119.975","15,23M","0,88%"
"30.03.2022","120.900","120.120","121.105","120.120","14,47M","0,28%"
"31.03.2022","120.379","120.805","121.330","120.210","13,34M","-0,43%"
"01.04.2022","121.946","120.800","122.225","120.785","12,75M","1,30%"
"04.04.2022","121.572","122.240","122.300","121.035","11,88M","-0,31%"
"05.04.2022","119.028","121.445","121.945","118.800","15,97M","-2,09%"
"06.04.2022","118.420","118.480","118.860","116.915","17,49M","-0,51%"
"07.04.2022","118.991","118.560","119.435","117.535","16,19M","0,48%"
"08.04.2022","118.380","119.290","119.290","117.515","14,06M","-0,51%"
"11.04.2022","116.927","117.725","117.830","116.750","13,71M","-1,23%"
