"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"26.09.2011","4.426,40","4.475,63","4.516,97","4.412,56","20,20K","-1,51%"
"27.09.2011","4.441,81","4.450,04","4.475,37","4.398,56","19,88K","0,35%"
"28.09.2011","4.358,34","4.458,46","4.472,20","4.344,65","20,46K","-1,88%"
"29.09.2011","4.189,11","4.331,22","4.331,22","4.185,80","21,41K","-3,88%"
"30.09.2011","4.174,45","4.192,62","4.212,61","4.122,48","15,43K","-0,35%"
"10.10.2011","4.159,45","4.184,09","4.200,13","4.146,51","13,51K","-0,36%"
"11.10.2011","4.152,72","4.242,47","4.270,78","4.108,03","19,76K","-0,16%"
"12.10.2011","4.302,10","4.136,67","4.303,15","4.093,18","28,48K","3,60%"
"13.10.2011","4.370,72","4.296,47","4.371,31","4.285,42","30,55K","1,60%"
"14.10.2011","4.350,42","4.357,69","4.366,39","4.309,69","22,88K","-0,46%"
"17.10.2011","4.368,77","4.356,75","4.387,01","4.336,07","22,61K","0,42%"
"18.10.2011","4.230,95","4.341,78","4.343,07","4.227,28","24,94K","-3,15%"
"19.10.2011","4.216,67","4.232,19","4.255,95","4.189,02","19,81K","-0,34%"
"20.10.2011","4.088,08","4.199,43","4.199,43","4.054,43","21,27K","-3,05%"
"21.10.2011","4.008,55","4.077,76","4.086,09","4.004,71","16,67K","-1,95%"
"24.10.2011","4.071,45","4.007,49","4.071,45","3.918,86","22,00K","1,57%"
"25.10.2011","4.185,19","4.065,09","4.192,33","4.053,56","30,40K","2,79%"
"26.10.2011","4.217,89","4.154,52","4.256,19","4.142,24","33,67K","0,78%"
"27.10.2011","4.216,23","4.217,95","4.261,51","4.199,16","29,72K","-0,04%"
"28.10.2011","4.306,40","4.258,77","4.306,40","4.238,42","34,33K","2,14%"
"31.10.2011","4.350,13","4.303,37","4.350,13","4.292,44","32,01K","1,02%"
"01.11.2011","4.355,00","4.312,10","4.368,66","4.294,72","32,95K","0,11%"
"02.11.2011","4.432,33","4.284,44","4.432,33","4.265,36","38,54K","1,78%"
"03.11.2011","4.458,45","4.451,92","4.520,75","4.451,92","50,93K","0,59%"
"04.11.2011","4.491,17","4.475,80","4.503,65","4.451,24","37,96K","0,73%"
"07.11.2011","4.474,75","4.479,52","4.517,04","4.465,35","29,65K","-0,37%"
"08.11.2011","4.420,98","4.470,74","4.485,41","4.411,87","29,21K","-1,20%"
"09.11.2011","4.501,26","4.427,31","4.501,26","4.385,84","30,52K","1,82%"
"10.11.2011","4.441,79","4.450,63","4.495,98","4.437,93","33,25K","-1,32%"
"11.11.2011","4.441,94","4.441,29","4.480,75","4.420,96","28,03K","0,00%"
"14.11.2011","4.553,24","4.474,53","4.553,24","4.474,53","34,66K","2,51%"
"15.11.2011","4.587,39","4.552,80","4.587,39","4.547,18","34,58K","0,75%"
"16.11.2011","4.474,27","4.586,21","4.586,21","4.457,43","37,69K","-2,47%"
"17.11.2011","4.474,34","4.471,59","4.525,95","4.456,24","27,48K","0,00%"
"18.11.2011","4.333,89","4.444,92","4.444,92","4.325,66","28,09K","-3,14%"
"21.11.2011","4.347,00","4.326,48","4.347,00","4.287,21","20,31K","0,30%"
"22.11.2011","4.341,69","4.308,50","4.341,69","4.272,69","20,94K","-0,12%"
"23.11.2011","4.318,12","4.343,40","4.363,39","4.310,82","19,48K","-0,54%"
"24.11.2011","4.311,28","4.279,34","4.337,21","4.248,43","22,12K","-0,16%"
"25.11.2011","4.280,95","4.306,05","4.336,82","4.267,66","21,11K","-0,70%"
"28.11.2011","4.283,10","4.283,89","4.304,89","4.251,61","19,57K","0,05%"
"29.11.2011","4.358,57","4.316,23","4.358,57","4.301,98","24,49K","1,76%"
"30.11.2011","4.164,11","4.352,35","4.352,35","4.109,10","29,36K","-4,46%"
"01.12.2011","4.254,09","4.278,11","4.319,82","4.238,57","32,55K","2,16%"
"02.12.2011","4.164,81","4.232,55","4.232,55","4.137,22","24,15K","-2,10%"
"05.12.2011","4.021,21","4.150,52","4.150,52","4.012,86","19,27K","-3,45%"
"06.12.2011","4.022,73","4.006,46","4.035,36","3.962,99","17,35K","0,04%"
"07.12.2011","4.035,03","4.017,67","4.051,61","4.001,12","16,23K","0,31%"
"08.12.2011","4.034,05","4.023,25","4.068,46","3.953,17","20,01K","-0,02%"
"09.12.2011","3.991,45","4.002,45","4.041,32","3.978,78","15,62K","-1,06%"
"12.12.2011","3.939,27","3.989,66","4.003,11","3.935,50","15,03K","-1,31%"
"13.12.2011","3.789,03","3.918,62","3.918,62","3.777,10","20,60K","-3,81%"
"14.12.2011","3.705,48","3.773,09","3.803,36","3.696,03","16,57K","-2,21%"
"15.12.2011","3.598,94","3.681,81","3.681,81","3.594,68","19,33K","-2,88%"
"16.12.2011","3.705,58","3.592,20","3.705,58","3.581,43","19,40K","2,96%"
"19.12.2011","3.715,70","3.683,04","3.716,98","3.617,34","19,89K","0,27%"
"20.12.2011","3.701,62","3.703,86","3.755,46","3.692,60","20,30K","-0,38%"
"21.12.2011","3.602,60","3.723,75","3.742,82","3.600,69","19,03K","-2,68%"
"22.12.2011","3.535,24","3.569,41","3.574,63","3.418,37","22,33K","-1,87%"
"23.12.2011","3.561,98","3.520,31","3.598,35","3.503,19","19,54K","0,76%"
"26.12.2011","3.536,28","3.558,99","3.594,91","3.535,95","16,23K","-0,72%"
"27.12.2011","3.422,98","3.521,74","3.521,74","3.418,61","16,89K","-3,20%"
"28.12.2011","3.393,37","3.396,07","3.396,07","3.300,80","17,60K","-0,87%"
"29.12.2011","3.394,85","3.376,41","3.418,38","3.363,23","15,15K","0,04%"
"30.12.2011","3.456,29","3.399,63","3.457,19","3.399,63","16,63K","1,81%"
"04.01.2012","3.362,83","3.478,34","3.494,01","3.362,83","18,49K","-2,70%"
"05.01.2012","3.205,40","3.337,37","3.337,37","3.200,99","21,30K","-4,68%"
"06.01.2012","3.224,50","3.190,72","3.224,99","3.126,58","19,08K","0,60%"
"09.01.2012","3.365,90","3.221,74","3.365,90","3.191,00","26,76K","4,39%"
"10.01.2012","3.503,24","3.366,37","3.506,94","3.357,48","38,67K","4,08%"
"11.01.2012","3.519,51","3.498,71","3.543,26","3.476,91","35,50K","0,46%"
"12.01.2012","3.518,88","3.504,84","3.559,31","3.494,77","31,59K","-0,02%"
"13.01.2012","3.374,16","3.512,56","3.517,77","3.355,08","31,41K","-4,11%"
"16.01.2012","3.255,89","3.338,85","3.352,69","3.255,89","19,38K","-3,51%"
"17.01.2012","3.437,33","3.248,03","3.437,33","3.232,53","29,89K","5,57%"
"18.01.2012","3.350,37","3.442,70","3.472,08","3.337,52","30,88K","-2,53%"
"19.01.2012","3.374,28","3.339,49","3.397,54","3.313,72","23,50K","0,71%"
"20.01.2012","3.415,75","3.375,78","3.422,75","3.371,09","21,98K","1,23%"
"30.01.2012","3.404,91","3.425,40","3.447,33","3.397,61","19,39K","-0,32%"
"31.01.2012","3.406,68","3.396,25","3.409,21","3.360,15","18,03K","0,05%"
"01.02.2012","3.387,94","3.399,93","3.439,65","3.375,30","20,92K","-0,55%"
"02.02.2012","3.457,05","3.391,77","3.457,05","3.391,12","24,52K","2,04%"
"03.02.2012","3.518,87","3.454,79","3.525,20","3.444,50","32,68K","1,79%"
"06.02.2012","3.557,08","3.524,47","3.561,18","3.517,14","34,37K","1,09%"
"07.02.2012","3.496,40","3.540,96","3.540,96","3.469,83","29,01K","-1,71%"
"08.02.2012","3.593,28","3.489,76","3.593,28","3.480,04","35,19K","2,77%"
"09.02.2012","3.627,82","3.589,93","3.660,19","3.583,80","44,88K","0,96%"
"10.02.2012","3.648,41","3.622,81","3.664,81","3.618,73","38,11K","0,57%"
"13.02.2012","3.700,10","3.621,36","3.714,45","3.604,36","39,88K","1,42%"
"14.02.2012","3.703,36","3.697,35","3.713,01","3.674,03","35,00K","0,09%"
"15.02.2012","3.769,99","3.698,88","3.769,99","3.686,39","44,61K","1,80%"
"16.02.2012","3.775,80","3.765,16","3.799,29","3.734,83","45,58K","0,15%"
"17.02.2012","3.763,09","3.778,31","3.791,36","3.721,32","36,11K","-0,34%"
"20.02.2012","3.771,66","3.807,93","3.816,26","3.769,23","38,99K","0,23%"
"21.02.2012","3.820,26","3.765,47","3.820,26","3.723,99","38,08K","1,29%"
"22.02.2012","3.895,76","3.819,68","3.895,76","3.816,51","50,99K","1,98%"
"23.02.2012","3.900,04","3.892,53","3.916,34","3.857,78","46,68K","0,11%"
"24.02.2012","3.941,74","3.896,02","3.941,74","3.883,43","48,57K","1,07%"
"27.02.2012","3.942,39","3.948,55","4.003,72","3.942,39","58,65K","0,02%"
"28.02.2012","3.907,70","3.923,23","3.933,56","3.855,60","48,49K","-0,88%"
"29.02.2012","3.858,54","3.896,11","3.917,63","3.856,02","37,60K","-1,26%"
"01.03.2012","3.887,17","3.843,99","3.910,41","3.842,02","32,12K","0,74%"
"02.03.2012","3.961,58","3.891,39","3.961,58","3.891,39","40,65K","1,91%"
"05.03.2012","3.981,73","3.971,62","3.996,05","3.971,62","44,39K","0,51%"
"06.03.2012","3.954,19","3.973,32","3.973,38","3.913,85","44,45K","-0,69%"
"07.03.2012","3.939,30","3.912,03","3.989,10","3.899,53","42,02K","-0,38%"
"08.03.2012","3.993,56","3.947,31","4.004,43","3.947,31","39,56K","1,38%"
"09.03.2012","4.053,90","4.002,38","4.053,90","3.994,49","42,30K","1,51%"
"12.03.2012","4.078,68","4.060,53","4.078,68","4.041,95","42,47K","0,61%"
"13.03.2012","4.114,57","4.074,99","4.114,57","4.062,05","45,20K","0,88%"
"14.03.2012","3.919,62","4.126,94","4.152,02","3.887,28","70,82K","-4,74%"
"15.03.2012","3.869,06","3.907,14","3.938,58","3.797,19","48,52K","-1,29%"
"16.03.2012","3.971,51","3.872,74","3.971,51","3.867,09","43,73K","2,65%"
"19.03.2012","4.040,95","3.970,25","4.040,95","3.957,08","42,89K","1,75%"
"20.03.2012","3.949,49","4.028,37","4.028,37","3.949,38","40,46K","-2,26%"
"21.03.2012","3.965,64","3.959,06","3.982,64","3.890,58","38,67K","0,41%"
"22.03.2012","3.956,74","3.960,41","3.987,21","3.932,57","34,16K","-0,22%"
"23.03.2012","3.873,49","3.941,92","3.941,92","3.855,15","32,22K","-2,10%"
"26.03.2012","3.860,82","3.863,50","3.880,00","3.828,60","24,50K","-0,33%"
"27.03.2012","3.852,90","3.872,74","3.898,06","3.846,81","26,97K","-0,21%"
"28.03.2012","3.663,07","3.835,22","3.835,22","3.655,51","34,53K","-4,93%"
"29.03.2012","3.580,75","3.636,35","3.645,55","3.542,07","28,90K","-2,25%"
"30.03.2012","3.560,49","3.575,35","3.601,52","3.528,67","25,34K","-0,57%"
"05.04.2012","3.676,55","3.562,15","3.677,11","3.555,71","28,39K","3,26%"
"06.04.2012","3.713,28","3.675,84","3.722,83","3.669,29","30,45K","1,00%"
"09.04.2012","3.666,37","3.702,71","3.718,72","3.665,89","26,31K","-1,26%"
"10.04.2012","3.710,36","3.647,14","3.710,36","3.576,44","30,69K","1,20%"
"11.04.2012","3.739,42","3.667,46","3.739,42","3.648,17","34,40K","0,78%"
"12.04.2012","3.818,15","3.740,79","3.818,15","3.735,67","43,77K","2,11%"
"13.04.2012","3.850,72","3.823,76","3.869,57","3.816,08","47,20K","0,85%"
"16.04.2012","3.868,56","3.822,88","3.885,14","3.812,16","43,21K","0,46%"
"17.04.2012","3.815,25","3.864,33","3.883,65","3.814,09","45,94K","-1,38%"
"18.04.2012","3.904,49","3.818,11","3.907,44","3.813,73","50,06K","2,34%"
"19.04.2012","3.901,32","3.902,26","3.921,41","3.878,45","44,66K","-0,08%"
"20.04.2012","3.932,12","3.890,64","3.938,39","3.879,42","48,16K","0,79%"
"23.04.2012","3.867,25","3.927,51","3.930,33","3.848,04","53,68K","-1,65%"
"24.04.2012","3.832,41","3.828,31","3.877,18","3.708,51","55,97K","-0,90%"
"25.04.2012","3.894,92","3.820,21","3.906,54","3.812,08","57,76K","1,63%"
"26.04.2012","3.870,69","3.899,52","3.905,75","3.854,68","52,82K","-0,62%"
"27.04.2012","3.837,88","3.858,76","3.867,35","3.833,62","39,35K","-0,85%"
"02.05.2012","3.874,24","3.875,50","3.891,06","3.836,73","45,15K","0,95%"
"03.05.2012","3.892,93","3.866,26","3.892,93","3.856,22","40,82K","0,48%"
"04.05.2012","3.924,26","3.889,18","3.925,58","3.880,13","42,58K","0,80%"
"07.05.2012","3.954,18","3.903,45","3.954,18","3.896,88","41,21K","0,76%"
"08.05.2012","3.958,42","3.950,95","3.972,92","3.924,58","42,22K","0,11%"
"09.05.2012","3.897,47","3.932,23","3.932,23","3.893,76","42,08K","-1,54%"
"10.05.2012","3.912,47","3.889,71","3.926,96","3.889,71","35,79K","0,38%"
"11.05.2012","3.886,52","3.909,24","3.931,78","3.886,52","37,11K","-0,66%"
"14.05.2012","3.880,78","3.916,21","3.933,61","3.878,72","38,84K","-0,15%"
"15.05.2012","3.865,88","3.849,34","3.865,88","3.814,82","37,91K","-0,38%"
"16.05.2012","3.826,03","3.857,78","3.868,28","3.825,55","34,80K","-1,03%"
"17.05.2012","3.880,79","3.821,01","3.881,54","3.810,44","39,24K","1,43%"
"18.05.2012","3.810,51","3.856,10","3.873,25","3.799,64","40,43K","-1,81%"
"21.05.2012","3.802,15","3.802,52","3.824,50","3.761,18","33,35K","-0,22%"
"22.05.2012","3.852,18","3.811,95","3.852,18","3.811,95","31,92K","1,32%"
"23.05.2012","3.844,08","3.845,12","3.859,53","3.800,73","38,04K","-0,21%"
"24.05.2012","3.816,31","3.832,32","3.854,92","3.806,05","35,56K","-0,72%"
"25.05.2012","3.773,09","3.816,26","3.823,20","3.761,15","34,34K","-1,13%"
"28.05.2012","3.822,53","3.759,78","3.822,53","3.694,43","40,25K","1,31%"
"29.05.2012","3.881,07","3.819,59","3.886,37","3.817,00","46,04K","1,53%"
"30.05.2012","3.889,62","3.877,26","3.903,62","3.870,39","40,67K","0,22%"
"31.05.2012","3.898,59","3.869,31","3.921,23","3.856,05","36,22K","0,23%"
"01.06.2012","3.892,22","3.896,87","3.919,87","3.874,03","33,96K","-0,16%"
"04.06.2012","3.755,00","3.826,08","3.845,85","3.755,00","38,20K","-3,53%"
"05.06.2012","3.748,97","3.756,77","3.777,72","3.733,57","28,48K","-0,16%"
"06.06.2012","3.734,67","3.753,89","3.772,41","3.713,49","24,94K","-0,38%"
"07.06.2012","3.712,70","3.766,55","3.779,84","3.702,65","27,39K","-0,59%"
"08.06.2012","3.697,72","3.742,76","3.745,32","3.689,54","26,73K","-0,40%"
"11.06.2012","3.760,43","3.697,24","3.760,43","3.683,22","27,24K","1,70%"
"12.06.2012","3.738,89","3.744,69","3.759,01","3.727,10","25,33K","-0,57%"
"13.06.2012","3.803,82","3.742,89","3.803,82","3.737,66","30,87K","1,74%"
"14.06.2012","3.777,59","3.796,46","3.821,16","3.774,72","30,22K","-0,69%"
"15.06.2012","3.784,17","3.780,95","3.805,70","3.737,53","28,19K","0,17%"
"18.06.2012","3.824,15","3.796,15","3.830,06","3.796,15","27,85K","1,06%"
"19.06.2012","3.799,51","3.818,44","3.824,22","3.794,63","28,39K","-0,64%"
"20.06.2012","3.784,33","3.803,67","3.816,55","3.778,74","25,26K","-0,40%"
"21.06.2012","3.729,20","3.777,62","3.777,62","3.712,71","27,25K","-1,46%"
"25.06.2012","3.633,24","3.716,49","3.716,49","3.631,95","24,76K","-2,57%"
"26.06.2012","3.627,99","3.612,75","3.642,05","3.568,10","23,41K","-0,14%"
"27.06.2012","3.615,95","3.624,30","3.663,95","3.614,19","23,57K","-0,33%"
"28.06.2012","3.562,42","3.620,47","3.634,09","3.562,42","25,00K","-1,48%"
"29.06.2012","3.610,25","3.543,99","3.610,25","3.523,18","23,55K","1,34%"
"02.07.2012","3.659,61","3.628,80","3.676,40","3.625,12","29,38K","1,37%"
"03.07.2012","3.672,97","3.656,51","3.700,72","3.650,07","32,39K","0,37%"
"04.07.2012","3.659,61","3.675,50","3.684,43","3.645,88","30,93K","-0,36%"
"05.07.2012","3.572,74","3.647,35","3.647,35","3.561,58","29,73K","-2,37%"
"06.07.2012","3.645,55","3.587,68","3.645,55","3.543,14","33,30K","2,04%"
"09.07.2012","3.553,28","3.623,75","3.640,22","3.552,73","34,03K","-2,53%"
"10.07.2012","3.512,12","3.538,78","3.551,36","3.501,37","28,36K","-1,16%"
"11.07.2012","3.544,09","3.504,89","3.544,09","3.496,53","26,25K","0,91%"
"12.07.2012","3.596,42","3.536,86","3.608,66","3.515,96","33,98K","1,48%"
"13.07.2012","3.570,76","3.581,58","3.606,66","3.560,84","29,78K","-0,71%"
"16.07.2012","3.416,20","3.563,17","3.563,48","3.414,66","35,00K","-4,33%"
"17.07.2012","3.445,55","3.398,11","3.445,55","3.384,68","26,91K","0,86%"
"18.07.2012","3.476,42","3.437,64","3.476,42","3.396,65","29,90K","0,90%"
"19.07.2012","3.525,84","3.467,46","3.549,26","3.458,54","38,20K","1,42%"
"20.07.2012","3.510,48","3.519,59","3.545,35","3.501,34","31,89K","-0,44%"
"23.07.2012","3.477,06","3.489,55","3.498,25","3.447,91","28,23K","-0,95%"
"24.07.2012","3.507,03","3.454,43","3.527,36","3.447,80","29,00K","0,86%"
"25.07.2012","3.482,59","3.495,88","3.518,07","3.476,31","28,16K","-0,70%"
"26.07.2012","3.444,94","3.477,21","3.507,22","3.441,49","25,66K","-1,08%"
"27.07.2012","3.420,61","3.454,14","3.466,01","3.408,68","24,49K","-0,71%"
"30.07.2012","3.335,24","3.416,92","3.435,70","3.320,17","25,63K","-2,50%"
"31.07.2012","3.272,06","3.324,87","3.326,44","3.253,93","24,59K","-1,89%"
"01.08.2012","3.333,01","3.267,74","3.352,78","3.267,74","23,68K","1,86%"
"02.08.2012","3.314,23","3.327,65","3.349,31","3.293,56","22,58K","-0,56%"
"03.08.2012","3.393,94","3.319,09","3.393,94","3.312,91","26,27K","2,41%"
"06.08.2012","3.484,00","3.381,39","3.485,65","3.376,77","33,62K","2,65%"
"07.08.2012","3.524,75","3.483,03","3.524,75","3.479,30","39,18K","1,17%"
"08.08.2012","3.515,61","3.520,97","3.535,37","3.488,32","37,55K","-0,26%"
"09.08.2012","3.565,90","3.510,21","3.565,90","3.491,76","41,25K","1,43%"
"10.08.2012","3.562,51","3.561,85","3.572,93","3.545,26","38,15K","-0,10%"
"13.08.2012","3.489,25","3.554,65","3.557,64","3.488,43","34,85K","-2,06%"
"14.08.2012","3.526,63","3.483,77","3.526,63","3.425,83","37,07K","1,07%"
"15.08.2012","3.490,39","3.519,49","3.525,73","3.486,54","32,24K","-1,03%"
"16.08.2012","3.462,82","3.480,19","3.495,12","3.455,47","27,43K","-0,79%"
"17.08.2012","3.465,93","3.457,61","3.474,78","3.426,46","24,29K","0,09%"
"20.08.2012","3.487,60","3.448,27","3.492,51","3.423,58","26,63K","0,63%"
"21.08.2012","3.549,84","3.485,82","3.560,25","3.482,38","35,91K","1,78%"
"22.08.2012","3.528,20","3.549,05","3.556,60","3.512,16","35,17K","-0,61%"
"23.08.2012","3.556,22","3.521,89","3.558,72","3.510,07","34,66K","0,79%"
"24.08.2012","3.475,56","3.542,97","3.545,37","3.475,56","34,02K","-2,27%"
"27.08.2012","3.394,92","3.457,28","3.457,28","3.394,33","29,96K","-2,32%"
"28.08.2012","3.420,87","3.386,63","3.442,99","3.379,18","26,02K","0,76%"
"29.08.2012","3.408,17","3.415,57","3.449,30","3.401,51","27,87K","-0,37%"
"30.08.2012","3.340,95","3.398,20","3.416,37","3.285,59","31,95K","-1,97%"
"31.08.2012","3.354,80","3.330,91","3.366,84","3.320,93","22,79K","0,41%"
"03.09.2012","3.417,64","3.347,03","3.423,44","3.341,66","26,78K","1,87%"
"04.09.2012","3.390,99","3.418,20","3.437,95","3.386,46","27,93K","-0,78%"
"05.09.2012","3.419,60","3.384,02","3.430,28","3.376,99","27,16K","0,84%"
"06.09.2012","3.458,19","3.423,91","3.458,19","3.421,86","29,22K","1,13%"
"07.09.2012","3.569,98","3.482,53","3.600,19","3.482,53","58,66K","3,23%"
"10.09.2012","3.608,76","3.571,24","3.619,73","3.561,83","51,61K","1,09%"
"11.09.2012","3.602,09","3.596,41","3.602,09","3.573,21","42,97K","-0,18%"
"12.09.2012","3.628,53","3.612,15","3.628,53","3.586,49","43,63K","0,73%"
"13.09.2012","3.567,51","3.625,71","3.634,01","3.567,51","42,54K","-1,68%"
"14.09.2012","3.568,22","3.592,05","3.607,64","3.538,61","39,56K","0,02%"
"17.09.2012","3.462,53","3.563,89","3.565,80","3.462,53","35,53K","-2,96%"
"18.09.2012","3.454,67","3.447,80","3.478,94","3.436,54","26,00K","-0,23%"
"19.09.2012","3.486,53","3.457,31","3.488,25","3.455,66","25,16K","0,92%"
"20.09.2012","3.364,47","3.480,23","3.480,23","3.361,50","32,49K","-3,50%"
"21.09.2012","3.329,30","3.351,93","3.375,22","3.325,90","26,86K","-1,05%"
"24.09.2012","3.351,99","3.311,99","3.364,24","3.284,43","24,11K","0,68%"
"25.09.2012","3.323,86","3.343,62","3.364,78","3.314,01","24,05K","-0,84%"
"26.09.2012","3.231,02","3.315,49","3.325,80","3.224,68","23,77K","-2,79%"
"27.09.2012","3.301,32","3.227,49","3.323,16","3.225,91","28,27K","2,18%"
"28.09.2012","3.359,22","3.288,97","3.359,25","3.280,18","27,58K","1,75%"
"08.10.2012","3.358,49","3.361,28","3.382,12","3.341,34","21,60K","-0,02%"
"09.10.2012","3.451,72","3.359,95","3.451,72","3.359,95","34,71K","2,78%"
"10.10.2012","3.494,37","3.446,93","3.494,37","3.438,20","40,45K","1,24%"
"11.10.2012","3.440,52","3.489,30","3.498,43","3.439,71","40,88K","-1,54%"
"12.10.2012","3.432,24","3.442,05","3.473,11","3.395,82","32,98K","-0,24%"
"15.10.2012","3.405,95","3.428,38","3.428,38","3.372,86","29,69K","-0,77%"
"16.10.2012","3.418,92","3.401,10","3.443,62","3.390,88","30,27K","0,38%"
"17.10.2012","3.432,01","3.421,95","3.441,07","3.394,84","30,82K","0,38%"
"18.10.2012","3.486,98","3.430,32","3.494,55","3.430,32","41,95K","1,60%"
"19.10.2012","3.477,78","3.484,83","3.493,08","3.468,96","33,45K","-0,26%"
"22.10.2012","3.492,79","3.458,75","3.495,20","3.449,97","29,86K","0,43%"
"23.10.2012","3.455,70","3.492,53","3.500,64","3.453,16","35,83K","-1,06%"
"24.10.2012","3.440,75","3.434,44","3.461,21","3.427,94","32,55K","-0,43%"
"25.10.2012","3.401,95","3.440,99","3.460,66","3.400,98","34,91K","-1,13%"
"26.10.2012","3.327,72","3.397,84","3.401,85","3.308,93","31,63K","-2,18%"
"29.10.2012","3.321,76","3.318,97","3.335,93","3.304,42","22,79K","-0,18%"
"30.10.2012","3.327,51","3.319,99","3.356,61","3.319,99","24,76K","0,17%"
"31.10.2012","3.342,92","3.326,22","3.342,92","3.308,76","24,25K","0,46%"
"01.11.2012","3.402,75","3.343,17","3.409,63","3.343,17","35,38K","1,79%"
"02.11.2012","3.418,42","3.403,37","3.419,40","3.385,77","35,20K","0,46%"
"05.11.2012","3.406,76","3.416,22","3.424,96","3.391,32","31,56K","-0,34%"
"06.11.2012","3.380,06","3.405,99","3.405,99","3.332,90","32,51K","-0,78%"
"07.11.2012","3.380,40","3.376,73","3.395,18","3.361,58","26,61K","0,01%"
"08.11.2012","3.293,70","3.354,83","3.355,68","3.293,70","32,26K","-2,56%"
"09.11.2012","3.284,72","3.283,87","3.308,94","3.273,17","25,46K","-0,27%"
"12.11.2012","3.312,96","3.285,93","3.314,02","3.283,19","25,66K","0,86%"
"13.11.2012","3.245,89","3.312,98","3.312,98","3.240,29","30,63K","-2,02%"
"14.11.2012","3.248,08","3.242,14","3.251,06","3.210,26","24,36K","0,07%"
"15.11.2012","3.185,24","3.234,58","3.245,29","3.184,44","24,44K","-1,93%"
"16.11.2012","3.165,49","3.178,30","3.178,67","3.143,04","22,11K","-0,62%"
"19.11.2012","3.183,36","3.162,50","3.183,68","3.135,74","21,44K","0,56%"
"20.11.2012","3.174,42","3.188,62","3.202,73","3.173,76","22,75K","-0,28%"
"21.11.2012","3.208,17","3.170,43","3.208,17","3.130,32","27,34K","1,06%"
"22.11.2012","3.169,89","3.195,46","3.195,46","3.161,96","24,63K","-1,19%"
"23.11.2012","3.177,76","3.166,50","3.194,75","3.163,83","23,90K","0,25%"
"26.11.2012","3.137,87","3.175,09","3.175,37","3.134,99","22,21K","-1,26%"
"27.11.2012","3.005,27","3.127,64","3.127,64","3.005,27","27,53K","-4,23%"
"28.11.2012","2.930,07","2.988,75","2.988,75","2.921,78","22,43K","-2,50%"
"29.11.2012","2.892,59","2.927,73","2.954,00","2.888,67","20,89K","-1,28%"
"30.11.2012","2.930,45","2.889,21","2.933,38","2.880,77","21,96K","1,31%"
"03.12.2012","2.850,82","2.926,67","2.941,67","2.849,60","22,98K","-2,72%"
"04.12.2012","2.887,79","2.839,70","2.891,10","2.798,27","27,33K","1,30%"
"05.12.2012","2.999,13","2.880,15","3.017,89","2.873,95","41,49K","3,86%"
"06.12.2012","2.998,71","2.996,91","3.018,39","2.980,62","32,95K","-0,01%"
"07.12.2012","3.071,86","2.994,53","3.076,47","2.986,16","46,06K","2,44%"
"10.12.2012","3.128,40","3.076,90","3.130,84","3.065,60","49,46K","1,84%"
"11.12.2012","3.104,63","3.117,68","3.141,24","3.100,60","44,82K","-0,76%"
"12.12.2012","3.104,93","3.099,03","3.117,14","3.068,21","37,47K","0,01%"
"13.12.2012","3.061,62","3.097,57","3.112,89","3.059,03","34,76K","-1,39%"
"14.12.2012","3.183,75","3.054,65","3.188,34","3.054,65","59,24K","3,99%"
"17.12.2012","3.201,26","3.188,29","3.210,60","3.171,96","53,42K","0,55%"
"18.12.2012","3.192,98","3.195,90","3.233,60","3.176,62","47,89K","-0,26%"
"19.12.2012","3.205,87","3.186,80","3.219,45","3.182,16","37,90K","0,40%"
"20.12.2012","3.215,95","3.198,37","3.219,51","3.168,02","39,83K","0,31%"
"21.12.2012","3.218,08","3.216,74","3.255,34","3.200,77","41,92K","0,07%"
"24.12.2012","3.244,10","3.212,27","3.246,91","3.209,53","34,61K","0,81%"
"25.12.2012","3.318,39","3.239,01","3.326,79","3.232,24","57,41K","2,29%"
"26.12.2012","3.373,75","3.317,39","3.373,75","3.313,96","58,92K","1,67%"
"27.12.2012","3.340,74","3.377,30","3.391,57","3.339,93","59,53K","-0,98%"
"28.12.2012","3.378,98","3.335,71","3.378,98","3.326,12","50,06K","1,14%"
"31.12.2012","3.406,80","3.384,58","3.409,61","3.373,73","48,03K","0,82%"
"04.01.2013","3.391,45","3.427,27","3.434,72","3.358,30","55,38K","-0,45%"
"07.01.2013","3.441,69","3.387,16","3.441,69","3.380,11","56,40K","1,48%"
"08.01.2013","3.492,86","3.444,44","3.501,48","3.426,98","69,85K","1,49%"
"09.01.2013","3.497,93","3.487,33","3.526,02","3.461,28","73,06K","0,15%"
"10.01.2013","3.524,24","3.493,87","3.530,58","3.492,49","64,21K","0,75%"
"11.01.2013","3.454,62","3.525,95","3.534,48","3.446,31","69,43K","-1,98%"
"14.01.2013","3.578,98","3.449,48","3.581,01","3.449,03","74,04K","3,60%"
"15.01.2013","3.649,14","3.583,84","3.659,87","3.583,70","91,42K","1,96%"
"16.01.2013","3.645,82","3.643,42","3.656,87","3.580,84","82,22K","-0,09%"
"17.01.2013","3.602,85","3.639,06","3.646,80","3.593,07","63,93K","-1,18%"
"18.01.2013","3.659,57","3.605,09","3.659,57","3.594,82","64,00K","1,57%"
"21.01.2013","3.689,91","3.663,77","3.689,91","3.645,51","65,80K","0,83%"
"22.01.2013","3.617,13","3.685,27","3.685,27","3.590,16","64,85K","-1,97%"
